uptime,temperature,humidity,aqi,winp,wind,weather,rtu4
2019-12-01 01:57:00,5℃,99%,45,3级,西北风,雨,6006
2019-12-01 02:53:00,5℃,98%,52,2级,西北风,雨,4749
2019-12-01 03:52:00,5℃,98%,58,2级,西北风,雨,6133
2019-11-30 01:10:00,7℃,80%,44,2级,东北风,多云,6120
2019-11-30 01:54:00,7℃,81%,46,2级,东北风,多云,4320
2019-11-30 02:59:00,7℃,85%,47,2级,东北风,多云,5283
2019-11-30 04:01:00,6℃,86%,51,2级,北风,多云,4328
2019-11-30 04:56:00,6℃,87%,51,2级,北风,多云,3827
2019-11-30 20:05:00,6℃,99%,60,2级,西北风,阴,4572
2019-11-30 20:50:00,5℃,99%,58,2级,西北风,雨,5226
2019-11-30 21:35:00,5℃,99%,59,2级,西北风,阴,4454
2019-11-30 22:59:00,5℃,99%,59,3级,西北风,雨,4690
2019-11-29 21:04:00,8℃,68%,47,2级,东风,晴,4409
2019-11-29 22:06:00,8℃,69%,42,2级,东风,晴,6100
2019-11-29 22:59:00,8℃,74%,42,2级,东北风,多云,4747
2019-11-28 02:02:00,4℃,90%,98,1级,北风,阴,4774
2019-11-28 03:08:00,4℃,83%,78,2级,北风,阴,5467
2019-11-28 04:04:00,3℃,74%,53,3级,东北风,阴,5594
2019-11-27 02:03:00,5℃,99%,29,3级,东北风,雨,4338
2019-11-27 03:02:00,5℃,99%,30,3级,东北风,雨,4931
2019-11-27 04:00:00,4℃,99%,29,2级,东北风,雨,4545
2019-11-27 04:56:00,3℃,97%,25,4级,东北风,雨,19
2019-11-27 21:04:00,3℃,93%,78,2级,西北风,阴,4878
2019-11-27 22:10:00,4℃,90%,82,2级,西北风,阴,1960
2019-11-27 23:03:00,4℃,91%,84,2级,西风,阴,4679
2019-11-26 20:02:00,6℃,95%,32,2级,北风,雨,4963
2019-11-26 21:08:00,6℃,95%,30,2级,东北风,雨,4308
2019-11-26 22:07:00,5℃,97%,29,2级,东北风,雨,4316
2019-11-26 23:04:00,5℃,98%,28,2级,东北风,雨,4458
2019-10-13 01:05:00,17℃,98%,65,2级,北风,阴,4602
2019-10-13 02:05:00,17℃,98%,79,2级,北风,阴,0
2019-10-13 03:05:00,17℃,97%,92,2级,北风,阴,4398
2019-10-13 04:05:00,17℃,97%,100,1级,东北风,阴,0
2019-10-12 01:15:00,18℃,90%,93,2级,北风,多云,21
2019-10-12 02:15:00,18℃,93%,97,1级,西北风,多云,21
2019-10-12 03:15:00,18℃,94%,100,2级,西北风,多云,4252
2019-10-12 04:15:00,17℃,96%,98,2级,西北风,多云,5605
2019-10-12 20:05:00,18℃,99%,51,1级,西北风,阴,155
2019-10-12 21:10:00,18℃,99%,48,1级,西北风,阴,4499
2019-10-12 22:05:00,18℃,95%,50,2级,北风,阴,18
2019-10-12 23:05:00,17℃,96%,52,2级,北风,阴,5488
2019-10-11 01:15:00,18℃,88%,48,2级,西北风,多云,4319
2019-10-11 02:10:00,18℃,89%,48,2级,西北风,多云,17
2019-10-11 03:15:00,18℃,91%,38,2级,西北风,多云,4331
2019-10-11 04:15:00,18℃,91%,38,1级,西北风,多云,5318
2019-10-11 20:15:00,19℃,83%,63,1级,西北风,晴,907
2019-10-11 21:15:00,18℃,87%,65,2级,西北风,晴,4545
2019-10-11 22:15:00,19℃,87%,84,2级,北风,晴,5449
2019-10-11 23:15:00,18℃,88%,92,2级,西北风,多云,41
2019-10-10 01:10:00,19℃,86%,82,2级,东南风,多云,4405
2019-10-10 02:15:00,19℃,88%,77,1级,东南风,多云,4430
2019-10-10 03:15:00,19℃,88%,79,2级,东南风,多云,5346
2019-10-10 04:15:00,19℃,91%,79,1级,西南风,多云,397
2019-10-10 20:15:00,19℃,86%,73,1级,西风,晴,4525
2019-10-10 21:15:00,19℃,87%,67,2级,西风,晴,5768
2019-10-10 22:15:00,19℃,84%,65,2级,西北风,晴,4468
2019-10-10 23:15:00,18℃,87%,58,2级,西北风,多云,4561
2019-10-09 01:15:00,14℃,99%,49,1级,南风,多云,4320
2019-10-09 02:15:00,14℃,99%,52,0级,无持续风向,多云,5696
2019-10-09 03:15:00,14℃,99%,52,0级,无持续风向,多云,3001
2019-10-09 04:15:00,13℃,99%,54,1级,东南风,雾,24
2019-10-09 20:15:00,19℃,84%,64,2级,东风,晴,4581
2019-10-09 21:15:00,19℃,80%,71,2级,东风,晴,4467
2019-10-09 22:15:00,20℃,82%,75,2级,东南风,晴,5258
2019-10-09 23:15:00,19℃,84%,75,2级,东南风,多云,4620
2019-10-08 20:15:00,15℃,94%,56,2级,西南风,阴,5353
2019-10-08 21:15:00,14℃,95%,59,1级,西南风,阴,4337
2019-10-08 22:15:00,14℃,97%,57,0级,无持续风向,阴,4183
2019-10-08 23:15:00,14℃,97%,52,0级,无持续风向,多云,6528
2019-09-25 01:05:00,18℃,85%,97,0级,无持续风向,多云,4494
2019-09-25 02:05:00,18℃,86%,97,1级,北风,多云,6521
2019-09-25 03:05:00,18℃,90%,101,1级,西北风,多云,0
2019-09-25 04:05:00,18℃,92%,108,1级,东风,多云,6549
2019-09-25 20:15:00,21℃,74%,64,1级,西北风,阴,4192
2019-09-25 21:15:00,21℃,81%,74,1级,北风,阴,4264
2019-09-24 01:15:00,14℃,95%,78,1级,东北风,多云,28
2019-09-24 02:15:00,13℃,94%,79,1级,东南风,多云,4312
2019-09-24 03:05:00,14℃,96%,91,1级,北风,多云,5761
2019-09-24 04:05:00,14℃,92%,90,1级,东北风,多云,24
2019-09-24 20:15:00,20℃,73%,76,0级,无持续风向,多云,155
2019-09-24 21:15:00,19℃,81%,81,1级,北风,多云,5858
2019-09-24 22:15:00,19℃,90%,81,1级,东北风,多云,5937
2019-09-24 23:15:00,19℃,82%,80,1级,北风,多云,4825
2019-09-23 01:05:00,17℃,84%,71,2级,北风,晴,4830
2019-09-23 02:05:00,17℃,80%,68,2级,北风,晴,5778
2019-09-23 03:05:00,17℃,78%,68,1级,东北风,晴,4434
2019-09-23 04:05:00,15℃,80%,53,1级,东北风,晴,5881
2019-09-23 20:15:00,17℃,68%,56,2级,西风,晴,4730
2019-09-23 21:10:00,16℃,88%,63,0级,无持续风向,晴,4770
2019-09-23 22:15:00,15℃,93%,77,1级,东北风,晴,5469
2019-09-23 23:15:00,14℃,90%,81,1级,西北风,多云,4489
2019-09-22 01:05:00,17℃,89%,31,2级,北风,晴,4655
2019-09-22 02:05:00,16℃,93%,33,2级,北风,晴,4330
2019-09-22 03:05:00,16℃,93%,38,1级,西北风,晴,6039
2019-09-22 04:05:00,16℃,96%,41,2级,西北风,晴,4348
2019-09-22 20:05:00,20℃,63%,64,1级,北风,晴,4742
2019-09-22 21:00:00,21℃,61%,67,2级,北风,晴,5782
2019-09-22 22:05:00,19℃,67%,70,1级,北风,晴,5879
2019-09-22 23:05:00,20℃,62%,68,1级,西北风,晴,51
2019-09-21 01:15:00,15℃,89%,41,1级,北风,晴,4317
2019-09-21 02:15:00,15℃,87%,37,2级,北风,晴,42
2019-09-21 03:15:00,15℃,90%,36,1级,北风,晴,22
2019-09-21 04:15:00,15℃,89%,37,1级,北风,晴,4764
2019-09-21 20:05:00,21℃,70%,60,2级,北风,晴,3514
2019-09-21 21:05:00,20℃,74%,61,2级,北风,晴,6182
2019-09-21 22:05:00,20℃,75%,55,2级,北风,晴,4919
2019-09-21 23:05:00,19℃,80%,51,2级,东北风,晴,5495
2019-09-20 20:15:00,20℃,63%,46,2级,东北风,晴,3653
2019-09-20 21:15:00,19℃,67%,45,1级,东北风,晴,4671
2019-09-20 22:15:00,17℃,77%,53,1级,北风,晴,4725
2019-09-20 23:15:00,17℃,81%,48,2级,北风,晴,6394
2019-09-19 20:15:00,21℃,54%,53,2级,东北风,晴,5300
2019-09-19 21:15:00,20℃,62%,38,2级,东北风,晴,6027
2019-09-19 22:15:00,19℃,66%,51,2级,东北风,晴,4316
2019-09-19 23:15:00,18℃,76%,55,2级,东北风,晴,4294
2019-09-18 01:15:00,21℃,96%,70,2级,西北风,多云,6285
2019-09-18 02:15:00,21℃,96%,69,2级,西北风,多云,6313
2019-09-18 03:15:00,21℃,96%,67,2级,北风,多云,4986
2019-09-18 04:15:00,21℃,94%,68,2级,北风,多云,20
2019-09-18 20:15:00,23℃,76%,89,3级,东北风,晴,5179
2019-09-18 21:15:00,22℃,80%,81,2级,东北风,晴,164
2019-09-18 22:15:00,21℃,84%,72,2级,东北风,晴,4210
2019-09-18 23:15:00,21℃,87%,62,3级,东北风,晴,64
2019-09-17 01:15:00,20℃,76%,48,2级,东北风,多云,3864
2019-09-17 02:15:00,20℃,78%,43,2级,东北风,多云,5662
2019-09-17 03:15:00,20℃,80%,46,0级,无持续风向,多云,29
2019-09-17 04:15:00,20℃,80%,48,1级,东北风,多云,5982
2019-09-17 20:15:00,22℃,86%,79,2级,北风,阴,4724
2019-09-17 21:15:00,22℃,88%,76,2级,北风,阴,160
2019-09-17 22:10:00,21℃,90%,65,2级,西北风,阴,177
2019-09-17 23:15:00,21℃,92%,64,1级,西北风,多云,5354
2019-09-16 01:15:00,22℃,75%,43,1级,北风,多云,5605
2019-09-16 02:15:00,21℃,82%,38,2级,西北风,多云,33
2019-09-16 03:15:00,21℃,85%,43,2级,西北风,多云,4874
2019-09-16 04:15:00,20℃,87%,45,2级,北风,多云,5140
2019-09-16 20:15:00,21℃,75%,45,2级,北风,多云,274
2019-09-16 21:15:00,20℃,79%,52,2级,东北风,多云,6247
2019-09-16 22:15:00,20℃,79%,56,2级,北风,多云,2260
2019-09-16 23:15:00,20℃,77%,56,2级,北风,多云,4620
2019-09-15 01:00:00,23℃,89%,37,1级,东北风,晴,25
2019-09-15 02:05:00,22℃,90%,32,2级,北风,阴,5747
2019-09-15 03:05:00,22℃,90%,27,2级,北风,阴,4862
2019-09-15 04:05:00,22℃,92%,28,2级,东北风,阴,40
2019-09-15 20:15:00,24℃,66%,52,2级,北风,晴,5958
2019-09-15 21:15:00,23℃,68%,54,2级,北风,晴,5380
2019-09-15 22:15:00,23℃,71%,40,2级,北风,晴,5441
2019-09-15 23:15:00,23℃,70%,39,2级,北风,多云,4909
2019-09-14 20:05:00,23℃,94%,65,2级,东北风,阴,5939
2019-09-14 21:05:00,23℃,92%,46,2级,东北风,阴,5176
2019-09-14 22:05:00,23℃,90%,40,2级,东风,阴,4899
2019-09-14 23:15:00,22℃,92%,38,2级,东北风,阴,5446
2019-09-13 01:15:00,24℃,93%,60,2级,东北风,多云,4333
2019-09-13 02:15:00,24℃,92%,61,2级,东风,多云,4030
2019-09-13 03:15:00,24℃,91%,57,2级,东风,多云,5225
2019-09-13 04:15:00,23℃,92%,57,2级,东北风,多云,25
2019-09-12 01:15:00,24℃,91%,54,2级,东风,多云,4970
2019-09-12 02:15:00,24℃,94%,54,2级,东风,多云,2743
2019-09-12 03:15:00,23℃,96%,54,2级,东北风,多云,5335
2019-09-12 04:00:00,24℃,94%,51,2级,东风,晴,4839
2019-09-12 21:00:00,28℃,78%,69,3级,东风,晴,4897
2019-09-12 21:35:00,27℃,81%,63,3级,东风,晴,6021
2019-09-12 22:15:00,26℃,84%,63,2级,东风,晴,5754
2019-09-12 23:15:00,25℃,88%,57,2级,东风,多云,5605
2019-09-11 01:15:00,23℃,97%,43,2级,东北风,多云,4582
2019-09-11 02:15:00,23℃,98%,41,2级,东北风,多云,5642
2019-09-11 03:15:00,23℃,99%,43,1级,东风,多云,5218
2019-09-11 04:15:00,23℃,99%,38,2级,东风,多云,147
2019-09-11 20:15:00,27℃,84%,58,3级,东北风,晴,5470
2019-09-11 21:10:00,26℃,86%,57,2级,东风,晴,4568
2019-09-11 22:15:00,25℃,88%,55,2级,东北风,晴,5127
2019-09-11 23:15:00,25℃,88%,53,2级,东风,多云,4687
2019-09-10 01:15:00,21℃,99%,63,1级,北风,晴,6038
2019-09-10 02:15:00,21℃,99%,59,2级,北风,晴,29
2019-09-10 03:15:00,21℃,99%,59,1级,北风,晴,6181
2019-09-10 04:10:00,21℃,99%,60,2级,东北风,晴,31
2019-09-10 20:10:00,26℃,80%,54,2级,东北风,晴,4330
2019-09-10 21:15:00,25℃,88%,58,2级,东北风,晴,4266
2019-09-10 22:15:00,24℃,91%,53,2级,东北风,晴,5252
2019-09-10 23:05:00,24℃,91%,50,2级,东北风,多云,5756
2019-09-09 01:10:00,21℃,92%,74,1级,东北风,晴,5231
2019-09-09 02:10:00,21℃,93%,74,2级,东北风,晴,4320
2019-09-09 03:15:00,20℃,95%,78,1级,北风,晴,6315
2019-09-09 04:15:00,20℃,98%,77,2级,东北风,晴,15
2019-09-09 20:15:00,25℃,79%,55,2级,东北风,晴,177
2019-09-09 21:15:00,24℃,84%,68,2级,东北风,晴,6049
2019-09-09 22:15:00,23℃,88%,80,1级,北风,晴,3394
2019-09-09 23:15:00,22℃,96%,73,2级,东北风,晴,5393
2019-09-08 01:15:00,20℃,99%,119,1级,东北风,晴,2230
2019-09-08 02:15:00,19℃,99%,124,0级,无持续风向,晴,4798
2019-09-08 03:15:00,19℃,99%,122,1级,北风,晴,0
2019-09-08 04:15:00,19℃,99%,121,1级,西北风,晴,3272
2019-09-08 20:10:00,24℃,77%,69,1级,北风,晴,168
2019-09-08 21:10:00,23℃,83%,80,2级,东北风,晴,4607
2019-09-08 22:10:00,23℃,80%,83,2级,东北风,晴,5680
2019-09-08 23:10:00,21℃,91%,76,1级,东南风,晴,4925
2019-09-07 01:15:00,20℃,97%,59,2级,西风,多云,5025
2019-09-07 02:15:00,20℃,98%,60,1级,西风,多云,4872
2019-09-07 03:15:00,19℃,99%,64,2级,西风,多云,6346
2019-09-07 04:15:00,19℃,99%,62,2级,西风,多云,5398
2019-09-07 20:15:00,22℃,92%,78,0级,无持续风向,晴,4190
2019-09-07 21:15:00,21℃,94%,83,1级,东北风,晴,4279
2019-09-07 22:15:00,20℃,98%,89,2级,南风,晴,4367
2019-09-07 23:10:00,20℃,97%,105,0级,无持续风向,晴,5056
2019-09-06 01:15:00,21℃,99%,35,1级,北风,多云,10
2019-09-06 02:15:00,20℃,99%,37,1级,北风,多云,5827
2019-09-06 03:15:00,21℃,99%,43,2级,北风,多云,5452
2019-09-06 04:15:00,22℃,99%,43,1级,北风,多云,4338
2019-09-06 20:15:00,23℃,78%,41,2级,西北风,多云,4528
2019-09-06 21:15:00,23℃,82%,53,1级,西北风,多云,159
2019-09-06 22:15:00,22℃,85%,56,2级,西北风,多云,4617
2019-09-06 23:15:00,21℃,90%,54,1级,西北风,多云,6092
2019-09-05 01:15:00,20℃,99%,40,0级,无持续风向,多云,20
2019-09-05 02:15:00,20℃,99%,35,2级,北风,多云,5854
2019-09-05 03:15:00,20℃,99%,37,1级,东北风,多云,5655
2019-09-05 04:15:00,20℃,97%,39,1级,北风,多云,5484
2019-09-05 20:15:00,22℃,93%,41,1级,东北风,晴,5880
2019-09-05 21:15:00,22℃,96%,49,1级,东北风,晴,5080
2019-09-05 22:15:00,21℃,98%,51,1级,东北风,晴,5273
2019-09-05 23:15:00,21℃,98%,44,1级,东北风,多云,5070
2019-09-04 01:15:00,21℃,97%,15,1级,东北风,多云,25
2019-09-04 02:15:00,21℃,97%,15,2级,东北风,多云,4641
2019-09-04 03:15:00,20℃,96%,15,2级,北风,多云,5420
2019-09-04 04:15:00,20℃,93%,16,2级,东北风,多云,5597
2019-09-04 20:15:00,22℃,91%,36,1级,东北风,晴,4304
2019-09-04 21:15:00,21℃,92%,48,1级,北风,晴,171
2019-09-04 22:15:00,21℃,93%,54,1级,东北风,晴,5401
2019-09-04 23:15:00,20℃,98%,53,1级,北风,多云,5721
2019-09-03 01:00:00,22℃,92%,40,1级,北风,阴,4518
2019-09-03 02:10:00,21℃,96%,46,2级,西北风,阴,4395
2019-09-03 03:00:00,21℃,96%,45,2级,北风,阴,4944
2019-09-03 04:00:00,21℃,95%,36,1级,北风,阴,4324
2019-09-03 20:15:00,22℃,90%,20,2级,东北风,多云,6212
2019-09-03 21:15:00,21℃,95%,20,2级,东风,多云,5000
2019-09-03 22:15:00,21℃,96%,19,2级,东北风,多云,5560
2019-09-03 23:15:00,21℃,96%,19,2级,东风,多云,4873
2019-09-02 01:15:00,20℃,98%,39,2级,东北风,多云,17
2019-09-02 02:15:00,20℃,98%,37,2级,东北风,阴,4433
2019-09-02 03:15:00,20℃,98%,35,2级,东北风,阴,22
2019-09-02 04:10:00,20℃,99%,35,2级,东北风,阴,20
2019-09-02 20:10:00,23℃,77%,43,1级,东南风,阴,4163
2019-09-02 21:10:00,22℃,84%,51,0级,无持续风向,阴,5213
2019-09-02 22:10:00,22℃,91%,51,1级,西风,阴,6144
2019-09-02 23:10:00,22℃,92%,51,1级,西风,阴,4338
2019-09-01 01:10:00,23℃,93%,55,2级,东风,阴,4540
2019-09-01 02:10:00,23℃,93%,57,1级,东北风,阴,4994
2019-09-01 03:10:00,23℃,93%,54,2级,东北风,阴,4930
2019-09-01 04:10:00,23℃,93%,54,2级,东风,阴,4836
2019-09-01 20:15:00,20℃,89%,30,2级,东北风,多云,4469
2019-09-01 21:15:00,20℃,93%,31,2级,东风,多云,4984
2019-09-01 22:15:00,20℃,93%,33,1级,东风,多云,4984
2019-09-01 23:15:00,20℃,96%,34,2级,东北风,多云,45
2019-08-31 01:15:00,20℃,88%,45,1级,北风,多云,4305
2019-08-31 02:15:00,20℃,87%,48,1级,北风,多云,5798
2019-08-31 03:15:00,20℃,90%,48,2级,北风,多云,5387
2019-08-31 04:10:00,20℃,90%,51,1级,北风,多云,21
2019-08-31 20:10:00,22℃,86%,58,2级,东北风,阴,5376
2019-08-31 21:10:00,23℃,87%,62,2级,东北风,阴,4526
2019-08-31 22:10:00,23℃,88%,60,2级,东北风,阴,3516
2019-08-31 23:10:00,23℃,91%,63,2级,东北风,阴,5600
2019-08-30 01:15:00,22℃,94%,38,2级,西北风,多云,4418
2019-08-30 02:15:00,22℃,88%,51,2级,北风,多云,4540
2019-08-30 03:15:00,21℃,88%,52,2级,西北风,多云,4385
2019-08-30 04:15:00,20℃,94%,55,2级,西北风,多云,5526
2019-08-30 20:15:00,23℃,78%,46,2级,北风,阴,175
2019-08-30 21:15:00,21℃,90%,48,1级,北风,阴,4168
2019-08-30 22:15:00,20℃,89%,47,1级,北风,阴,4592
2019-08-30 23:15:00,20℃,90%,45,1级,北风,多云,4995
2019-08-29 01:15:00,22℃,98%,41,2级,南风,多云,5787
2019-08-29 02:15:00,22℃,98%,34,1级,南风,多云,3947
2019-08-29 03:10:00,22℃,99%,35,1级,西风,多云,5967
2019-08-29 20:15:00,27℃,81%,49,2级,西南风,多云,4835
2019-08-29 21:15:00,26℃,77%,34,1级,西风,多云,6183
2019-08-29 22:15:00,25℃,82%,31,2级,北风,多云,4311
2019-08-29 23:15:00,23℃,89%,32,1级,北风,多云,43
2019-08-28 01:15:00,25℃,97%,16,2级,东北风,阴,4416
2019-08-28 02:15:00,25℃,97%,12,1级,东北风,阴,4915
2019-08-28 03:15:00,25℃,97%,12,2级,北风,阴,4489
2019-08-28 04:15:00,25℃,96%,12,2级,北风,阴,6467
2019-08-28 20:15:00,23℃,95%,40,1级,南风,阴,5556
2019-08-28 21:15:00,23℃,96%,50,2级,西南风,阴,5373
2019-08-28 22:15:00,23℃,94%,51,1级,南风,阴,4344
2019-08-28 23:15:00,23℃,95%,51,0级,无持续风向,多云,4753
2019-08-27 01:15:00,26℃,99%,52,2级,西北风,阴,5284
2019-08-27 02:15:00,26℃,99%,52,2级,北风,阴,5161
2019-08-27 03:15:00,26℃,99%,52,1级,北风,阴,4363
2019-08-27 04:15:00,26℃,99%,54,1级,西北风,阴,5331
2019-08-27 20:15:00,26℃,93%,34,3级,北风,多云,4210
2019-08-27 21:15:00,25℃,93%,28,2级,北风,多云,4677
2019-08-27 22:15:00,25℃,93%,22,2级,东北风,多云,4407
2019-08-27 23:15:00,25℃,96%,14,2级,北风,阴,5404
2019-08-26 01:15:00,26℃,94%,35,2级,东北风,多云,25
2019-08-26 02:10:00,26℃,95%,29,2级,东北风,多云,30
2019-08-26 03:10:00,25℃,96%,25,2级,东北风,多云,4556
2019-08-26 04:15:00,25℃,97%,26,2级,北风,多云,4957
2019-08-26 20:15:00,27℃,91%,46,3级,东北风,多云,169
2019-08-26 21:15:00,27℃,94%,59,2级,东北风,多云,4178
2019-08-26 22:15:00,27℃,98%,58,1级,北风,多云,4663
2019-08-26 23:15:00,27℃,99%,61,1级,东北风,阴,67
2019-08-25 01:10:00,24℃,68%,57,2级,东北风,多云,4301
2019-08-25 02:10:00,24℃,74%,54,2级,东北风,多云,6140
2019-08-25 03:10:00,24℃,78%,59,2级,东北风,多云,33
2019-08-25 04:15:00,24℃,82%,65,2级,东北风,多云,5190
2019-08-25 20:10:00,28℃,85%,61,3级,东北风,多云,5787
2019-08-25 21:10:00,28℃,86%,57,3级,东北风,多云,168
2019-08-25 22:10:00,27℃,86%,51,3级,东北风,多云,4210
2019-08-25 23:15:00,27℃,88%,54,3级,东北风,多云,565
2019-08-24 01:05:00,24℃,77%,61,2级,东风,多云,5393
2019-08-24 02:15:00,23℃,83%,65,1级,东北风,多云,4430
2019-08-24 03:15:00,22℃,85%,64,2级,北风,多云,5235
2019-08-24 04:15:00,23℃,85%,65,1级,东北风,多云,5885
2019-08-24 20:10:00,27℃,57%,74,3级,东北风,多云,6166
2019-08-24 21:10:00,27℃,53%,57,3级,东北风,多云,5651
2019-08-24 22:10:00,26℃,54%,44,3级,东北风,多云,4262
2019-08-24 23:10:00,25℃,61%,52,2级,东北风,多云,4332
2019-08-23 01:15:00,26℃,80%,52,1级,东北风,多云,4346
2019-08-23 02:15:00,25℃,82%,57,1级,北风,多云,4300
2019-08-23 03:15:00,25℃,85%,56,1级,北风,多云,675
2019-08-23 04:10:00,25℃,87%,55,1级,北风,多云,4311
2019-08-23 20:15:00,27℃,62%,62,2级,东北风,晴,4385
2019-08-23 21:15:00,27℃,66%,63,2级,东北风,晴,1227
2019-08-23 22:05:00,26℃,71%,67,2级,东北风,晴,5552
2019-08-23 23:15:00,26℃,69%,61,2级,东风,多云,4280
2019-08-22 01:15:00,25℃,86%,54,2级,东北风,晴,4341
2019-08-22 02:15:00,25℃,88%,50,2级,东北风,晴,30
2019-08-22 03:15:00,25℃,88%,49,1级,东北风,晴,4385
2019-08-22 04:10:00,25℃,86%,53,2级,北风,晴,5520
2019-08-22 20:15:00,27℃,78%,69,1级,北风,多云,4632
2019-08-22 21:15:00,27℃,80%,73,2级,北风,多云,4270
2019-08-22 22:15:00,26℃,85%,72,2级,东北风,多云,153
2019-08-22 23:15:00,26℃,83%,63,2级,东北风,多云,4273
2019-08-21 01:15:00,25℃,89%,70,1级,东北风,晴,4316
2019-08-21 02:15:00,24℃,90%,71,2级,东北风,晴,5994
2019-08-21 03:15:00,24℃,92%,68,1级,东风,晴,24
2019-08-21 04:15:00,24℃,95%,69,2级,东北风,晴,4697
2019-08-21 20:15:00,27℃,72%,68,2级,东北风,多云,6119
2019-08-21 21:15:00,27℃,79%,67,2级,东北风,多云,4522
2019-08-21 22:15:00,26℃,81%,66,2级,东北风,多云,5613
2019-08-21 23:15:00,26℃,83%,63,2级,东北风,晴,5332
2019-08-20 01:15:00,24℃,81%,51,2级,东风,晴,4990
2019-08-20 02:15:00,24℃,84%,48,2级,东北风,晴,6038
2019-08-20 03:15:00,23℃,86%,44,2级,东北风,晴,5017
2019-08-20 04:15:00,23℃,87%,41,2级,东风,晴,36
2019-08-20 20:15:00,27℃,77%,69,1级,北风,晴,5928
2019-08-20 21:15:00,26℃,88%,70,1级,东北风,晴,5405
2019-08-20 22:15:00,26℃,78%,71,2级,北风,晴,4183
2019-08-20 23:15:00,25℃,82%,74,1级,东北风,晴,5925
2019-08-19 01:15:00,24℃,78%,57,2级,东北风,多云,4501
2019-08-19 02:10:00,24℃,77%,56,3级,东北风,多云,38
2019-08-19 03:15:00,23℃,81%,54,2级,东北风,多云,6079
2019-08-19 04:15:00,22℃,86%,53,2级,东北风,多云,4918
2019-08-19 20:15:00,27℃,68%,89,2级,东北风,晴,168
2019-08-19 21:15:00,25℃,74%,59,2级,东北风,晴,6049
2019-08-19 22:15:00,25℃,74%,66,2级,东北风,晴,159
2019-08-19 23:15:00,25℃,76%,59,2级,东北风,晴,6125
2019-08-18 01:15:00,25℃,83%,53,2级,东北风,阴,35
2019-08-18 02:15:00,25℃,83%,56,2级,东北风,多云,42
2019-08-18 03:15:00,25℃,83%,52,2级,东北风,多云,39
2019-08-18 04:15:00,25℃,83%,50,2级,东北风,多云,4294
2019-08-18 20:10:00,27℃,66%,95,2级,东北风,晴,6320
2019-08-18 21:10:00,26℃,71%,60,2级,东北风,晴,5371
2019-08-18 22:10:00,26℃,65%,56,2级,东风,晴,4883
2019-08-18 23:10:00,26℃,66%,53,2级,东风,多云,4727
2019-08-17 01:15:00,26℃,86%,60,1级,东南风,晴,4475
2019-08-17 02:45:00,25℃,92%,60,1级,南风,晴,4322
2019-08-17 03:45:00,25℃,92%,60,1级,西南风,晴,40
2019-08-17 04:15:00,24℃,92%,60,1级,西风,晴,33
2019-08-17 20:10:00,27℃,75%,55,2级,东北风,晴,4917
2019-08-17 21:10:00,26℃,80%,48,2级,东北风,晴,163
2019-08-17 22:10:00,26℃,77%,40,2级,东北风,晴,6032
2019-08-17 23:15:00,26℃,75%,36,2级,东北风,阴,4264
2019-08-16 20:05:00,29℃,66%,65,2级,南风,晴,164
2019-08-16 20:45:00,29℃,65%,62,2级,南风,晴,5244
2019-08-16 22:00:00,29℃,69%,70,2级,南风,晴,162
2019-08-16 23:15:00,28℃,74%,63,1级,南风,晴,5836
2019-08-12 01:10:00,23℃,94%,19,2级,西风,晴,5849
2019-08-12 02:10:00,23℃,89%,18,3级,西风,晴,2621
2019-08-12 03:10:00,23℃,91%,17,2级,西风,晴,4426
2019-08-12 04:10:00,23℃,89%,17,3级,西风,晴,6014
2019-08-11 01:15:00,24℃,99%,6,4级,西北风,雨,38
2019-08-11 02:10:00,24℃,99%,8,3级,西北风,雨,4901
2019-08-11 03:15:00,24℃,99%,8,4级,西风,雨,4348
2019-08-11 04:15:00,24℃,99%,5,4级,西北风,雨,5175
2019-08-11 20:10:00,25℃,84%,40,2级,西风,多云,170
2019-08-11 21:10:00,24℃,89%,42,2级,西风,多云,164
2019-08-11 22:10:00,24℃,88%,27,2级,西风,多云,5139
2019-08-11 23:10:00,24℃,92%,19,3级,西风,晴,1968
2019-08-10 01:10:00,28℃,87%,24,3级,东北风,多云,5860
2019-08-10 02:15:00,27℃,87%,23,3级,东北风,阴,4474
2019-08-10 03:15:00,26℃,91%,24,2级,东北风,阴,28
2019-08-10 04:15:00,26℃,91%,20,2级,北风,阴,5196
2019-08-10 20:15:00,25℃,98%,7,3级,北风,雨,4589
2019-08-10 21:15:00,25℃,99%,8,3级,西北风,阴,4397
2019-08-10 22:15:00,25℃,99%,7,3级,西北风,阴,158
2019-08-10 23:15:00,24℃,99%,7,3级,西北风,雨,4533
2019-08-09 20:15:00,30℃,76%,51,3级,东北风,阴,5073
2019-08-09 21:15:00,29℃,78%,42,3级,东北风,阴,6230
2019-08-09 22:15:00,28℃,83%,45,3级,东北风,阴,4775
2019-08-09 23:15:00,28℃,84%,38,3级,东北风,阴,4560
2019-08-08 01:15:00,25℃,99%,51,2级,西北风,多云,4832
2019-08-07 01:20:00,27℃,95%,54,1级,东北风,多云,698
2019-08-07 02:20:00,27℃,94%,52,1级,东风,多云,50
2019-08-07 03:20:00,27℃,92%,48,2级,东风,多云,4795
2019-08-07 04:20:00,27℃,90%,46,2级,东北风,多云,4287
2019-08-07 20:10:00,25℃,99%,47,2级,西北风,雨,167
2019-08-07 21:15:00,26℃,98%,35,1级,西北风,雨,167
